,sample,interval_left,interval_right,time,true_location_0,true_location_1,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_1_estimated_location_0,window_1_variance_in_estimated_location_0,window_1_estimated_location_1,window_1_variance_in_estimated_location_1,window_5_estimated_location_0,window_5_variance_in_estimated_location_0,window_5_estimated_location_1,window_5_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,window_0_error_0,window_0_abs_error_0,window_1_error_0,window_1_abs_error_0,window_5_error_0,window_5_abs_error_0,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,window_10_estimated_location_0,window_10_variance_in_estimated_location_0,window_10_estimated_location_1,window_10_variance_in_estimated_location_1,window_10_error_0,window_10_abs_error_0,window_20_estimated_location_0,window_20_variance_in_estimated_location_0,window_20_estimated_location_1,window_20_variance_in_estimated_location_1,window_20_error_0,window_20_abs_error_0,window_40_estimated_location_0,window_40_variance_in_estimated_location_0,window_40_estimated_location_1,window_40_variance_in_estimated_location_1,window_40_error_0,window_40_abs_error_0,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0
181,500,952358.0,952828.0,1460,59.05351902736681,98.60864307228626,49.00288369483661,58.18550116695534,66.36879667242724,58.18550116695534,27.377750525868766,170.47036489785017,73.02740653035589,170.47036489785017,27.377750525842295,170.46910754225786,73.02740653033752,170.46910754225786,27.403583981660795,170.38759735469608,73.04866803996909,170.38759735469608,10.050635332530199,10.050635332530199,31.675768501498045,31.675768501498045,31.675768501524516,31.675768501524516,31.649935045706016,31.649935045706016,34.05300129557119,82.26091269911724,25.000517731795618,25.000517731795618,27.40346026732995,170.31361519571644,73.05332547043908,170.31361519571644,31.65005876003686,31.65005876003686,27.50728392114822,169.92083063560892,72.98718807827288,169.92083063560892,31.546235106218592,31.546235106218592,40.67787762347605,133.30521664142154,76.12575315857546,133.30521664142154,18.37564140389076,18.37564140389076,40.17450162270328,123.41666321905633,74.02059490914802,123.41666321905633,18.87901740466353,18.87901740466353
182,373,665870.0,666159.0,284,80.16645339882581,25.99596052312601,80.08806301781775,20.55209951280729,29.98280328883286,20.55209951280729,85.55532868376781,36.50619401218746,22.81110041541325,36.50619401218746,85.55532868376747,36.506176306023335,22.811100415430374,36.506176306023335,85.5553286837689,36.50549568514232,22.811100415418778,36.50549568514232,0.07839038100806306,0.07839038100806306,-5.388875284942003,5.388875284942003,-5.388875284941662,5.388875284941662,-5.388875284943097,5.388875284943097,86.54094916252745,23.98747850652005,-6.3744957637016455,6.3744957637016455,85.5553286837703,36.504891654881206,22.811100415424402,36.504891654881206,-5.38887528494449,5.38887528494449,85.56015762117717,36.503553977248075,22.81665416063408,36.503553977248075,-5.39370422235136,5.39370422235136,85.21875547640215,36.423293465744216,22.658852507094103,36.423293465744216,-5.052302077576343,5.052302077576343,84.80368659577931,35.68623644890887,22.74284614092996,35.68623644890887,-4.637233196953503,4.637233196953503
183,271,253141.0,253210.0,186,18.309538029611677,57.20855692767595,18.154198965354187,23.110183932664068,63.55270714075941,23.110183932664068,13.562095765213437,29.376813710873495,59.2775061397789,29.376813710873495,13.562095765237736,29.376809180194577,59.27750613979291,29.376809180194577,13.562095765220272,29.376799581696613,59.27750613978951,29.376799581696613,0.15533906425748967,0.15533906425748967,4.74744226439824,4.74744226439824,4.747442264373941,4.747442264373941,4.747442264391404,4.747442264391404,14.221511324353886,62.10168154443205,4.088026705257791,4.088026705257791,13.587403502264994,29.372234473929623,59.17512264205872,29.372234473929623,4.722134527346682,4.722134527346682,13.6065550296074,29.35671190232693,59.10640477742681,29.35671190232693,4.702983000004277,4.702983000004277,14.412993700774742,29.043156695387584,59.205678724394915,29.043156695387584,3.896544328836935,3.896544328836935,15.496968271571923,25.853552519856517,62.13574430462139,25.853552519856517,2.8125697580397535,2.8125697580397535
184,471,13183.0,13751.0,569,41.13530347027625,52.504015987306474,42.78686113003195,34.250114687622876,47.44939305596537,34.250114687622876,36.99808736817544,90.66134337911996,43.2010000617787,90.66134337911996,36.99808736817305,90.6613261951953,43.201000061777904,90.6613261951953,36.99808736817311,90.65962158054722,43.20100006177433,90.65962158054722,-1.651557659755703,1.651557659755703,4.137216102100808,4.137216102100808,4.137216102103196,4.137216102103196,4.137216102103139,4.137216102103139,40.09621354627622,40.3571040495952,1.0390899240000309,1.0390899240000309,36.99808736816935,90.65929910058613,43.201000061754776,90.65929910058613,4.137216102106898,4.137216102106898,36.996542471188,90.65525125842413,43.19575678799008,90.65525125842413,4.138760999088248,4.138760999088248,36.6417385858029,90.45782356376286,43.07926081735246,90.45782356376286,4.493564884473351,4.493564884473351,35.09397374573414,84.29419575814164,46.715636627925946,84.29419575814164,6.041329724542109,6.041329724542109
185,80,909542.0,909728.0,631,64.08701554599516,6.082012750531573,58.658881705415176,61.15829702380438,25.85174958906415,61.15829702380438,51.55473733347594,115.47983559336953,10.316102253659611,115.47983559336953,51.55473733348058,115.47166896650735,10.316102253658544,115.47166896650735,51.55424246296984,115.46985089656881,10.31058160963791,115.46985089656881,5.4281338405799815,5.4281338405799815,12.532278212519216,12.532278212519216,12.532278212514576,12.532278212514576,12.532773083025319,12.532773083025319,53.31184205292912,11.104467570744784,10.775173493066035,10.775173493066035,51.53320961385261,115.46092015599535,10.282333458481654,115.46092015599535,12.553805932142545,12.553805932142545,51.53320961383166,115.45462951136135,10.282333458466255,115.45462951136135,12.553805932163499,12.553805932163499,49.19362630825932,110.28232333602709,13.017706312118028,110.28232333602709,14.893389237735839,14.893389237735839,49.62540383616951,105.88732390256736,13.087097690280455,105.88732390256736,14.461611709825647,14.461611709825647
186,144,766778.0,766976.0,1099,94.65939473850331,40.298420410175844,70.91424507058585,57.38486672809694,43.28512302789353,57.38486672809694,81.76490656413658,173.43837880250433,46.292298315920796,173.43837880250433,81.76490656416254,173.436392250085,46.29229831590776,173.436392250085,81.75681682125298,173.39407898756915,46.29722016886326,173.39407898756915,23.74514966791746,23.74514966791746,12.894488174366728,12.894488174366728,12.894488174340765,12.894488174340765,12.902577917250326,12.902577917250326,83.36609496968467,44.602425023188616,11.293299768818642,11.293299768818642,81.75681682126402,173.3742347908688,46.297220168850146,173.3742347908688,12.902577917239284,12.902577917239284,81.80405727917251,173.23204090609673,46.268296527406044,173.23204090609673,12.855337459330798,12.855337459330798,77.55404600530404,155.57305982157197,43.226832448953246,155.57305982157197,17.105348733199264,17.105348733199264,75.17314880724003,148.20595309167356,43.71289803799818,148.20595309167356,19.486245931263284,19.486245931263284
187,123,287286.0,288529.0,1266,8.146193633839228,88.8816025520451,31.079574326955115,64.64435054113314,70.15855517515567,64.64435054113314,13.350435053314694,176.43682564295307,82.38945114136487,176.43682564295307,13.350435053314808,176.4368256300511,82.38945114134485,176.4368256300511,13.34633259885143,176.2841817525835,82.38587173774164,176.2841817525835,-22.933380693115886,22.933380693115886,-5.204241419475466,5.204241419475466,-5.204241419475579,5.204241419475579,-5.200138965012201,5.200138965012201,13.567133900396838,80.99608509842388,-5.42094026655761,5.42094026655761,13.453132583532504,176.0163804259613,82.92456570745036,176.0163804259613,-5.306938949693276,5.306938949693276,13.453132583534776,175.8565612992274,82.92456570745107,175.8565612992274,-5.306938949695548,5.306938949695548,13.451696864680098,175.53242950489172,82.90336624214973,175.53242950489172,-5.30550323084087,5.30550323084087,14.646518254720739,112.9443753655781,82.5638574823086,112.9443753655781,-6.500324620881511,6.500324620881511
188,826,334327.0,334885.0,7,68.73974139169061,5.989447910915382,70.5356812010455,2.5934109920362802,8.562471090593583,2.5934109920362802,70.44624638390985,2.6045714374390876,8.56813088620548,2.6045714374390876,70.44629733115399,2.604571436565607,8.568150021937985,2.604571436565607,70.44525786080051,2.6045709252573563,8.567548728919215,2.6045709252573563,-1.7959398093548913,1.7959398093548913,-1.7065049922192372,1.7065049922192372,-1.706555939463371,1.706555939463371,-1.7055164691098952,1.7055164691098952,70.76849092040865,8.40041536937213,-2.0287495287180377,2.0287495287180377,70.44540677444378,2.604570873498763,8.56737725320373,2.604570873498763,-1.7056653827531676,1.7056653827531676,70.44530496834822,2.6045697684946387,8.567249773077538,2.6045697684946387,-1.7055635766576103,1.7055635766576103,70.44561204079592,2.604569726494381,8.567497794435045,2.604569726494381,-1.7058706491053073,1.7058706491053073,70.44858289274225,2.6042040267777873,8.562489988724359,2.6042040267777873,-1.7088415010516371,1.7088415010516371
189,589,259366.0,259821.0,1911,91.45473015653113,37.1310521624407,66.35603874031202,39.87902890624626,35.35718679896051,39.87902890624626,67.0699718114252,71.58140802351657,20.903628405642547,71.58140802351657,67.06997181143511,71.56911467922016,20.903628405668268,71.56911467922016,67.58872737914383,70.3007628682915,20.615994890039556,70.3007628682915,25.09869141621911,25.09869141621911,24.384758345105922,24.384758345105922,24.384758345096017,24.384758345096017,23.866002777387294,23.866002777387294,79.03979131383257,16.790067235413197,12.414938842698561,12.414938842698561,69.13680701342541,68.49476743434187,24.074036699165173,68.49476743434187,22.317923143105716,22.317923143105716,73.371620854026,67.8299945331106,27.222053906847982,67.8299945331106,18.08310930250512,18.08310930250512,73.38436463706711,66.12137306153552,27.184719238851798,66.12137306153552,18.07036551946402,18.07036551946402,75.26883512896559,62.34434876535045,25.89366112241508,62.34434876535045,16.185895027565536,16.185895027565536
190,771,517445.0,517762.0,1793,79.17018447212618,41.12536867754442,65.61534978108068,50.75861878667136,36.508621601742284,50.75861878667136,75.2862438961238,107.05652281746661,30.977319348076,107.05652281746661,75.2862438960795,107.05428408551191,30.977319348064093,107.05428408551191,75.28624389614487,107.03376012358837,30.97731934808817,107.03376012358837,13.5548346910455,13.5548346910455,3.8839405760023737,3.8839405760023737,3.883940576046683,3.883940576046683,3.8839405759813133,3.8839405759813133,62.74962543414047,43.4593159874325,16.42055903798571,16.42055903798571,75.28624389611076,106.39908536135965,30.977319348019854,106.39908536135965,3.8839405760154193,3.8839405760154193,75.27268232060608,106.35108931145595,30.962344580130093,106.35108931145595,3.8975021515201007,3.8975021515201007,75.27268232061134,104.95877941041499,30.962344580121393,104.95877941041499,3.8975021515148427,3.8975021515148427,72.1275836345748,102.38820552009045,32.69408963800615,102.38820552009045,7.042600837551376,7.042600837551376
191,521,145932.0,146290.0,121,30.57737154519297,7.236496417659533,26.615108891029482,17.363294072727566,10.4715589649131,17.363294072727566,25.02683602396319,19.644990606948618,9.404906734305614,19.644990606948618,25.026836023983257,19.64499060460619,9.40490673430261,19.64499060460619,25.039476444172927,19.643515887036095,9.394195461533387,19.643515887036095,3.9622626541634887,3.9622626541634887,5.550535521229779,5.550535521229779,5.550535521209714,5.550535521209714,5.537895101020045,5.537895101020045,26.074083096520745,9.952366542156957,4.503288448672226,4.503288448672226,25.041451061916753,19.643499404748688,9.398738648066974,19.643499404748688,5.535920483276218,5.535920483276218,25.035586108142258,19.643146121613363,9.401960010019586,19.643146121613363,5.541785437050713,5.541785437050713,25.03238486047799,19.643131624634016,9.40130564457364,19.643131624634016,5.544986684714981,5.544986684714981,25.246802851935463,19.20034962907317,9.334528882600438,19.20034962907317,5.330568693257508,5.330568693257508
192,649,56575.0,57038.0,123,47.95791594428532,26.539096462597712,54.124283967252424,29.091081505796776,22.663722511843595,29.091081505796776,50.50109309215141,43.47982744697636,22.447025873788444,43.47982744697636,50.50109309214966,43.47982743906641,22.44702587379411,43.47982743906641,50.50109309214497,43.47982213846496,22.447025873792192,43.47982213846496,-6.166368022967106,6.166368022967106,-2.543177147866089,2.543177147866089,-2.5431771478643412,2.5431771478643412,-2.5431771478596517,2.5431771478596517,51.96845312645206,21.542419790520427,-4.010537182166743,4.010537182166743,50.50068785891967,43.47972233082253,22.447273181547878,43.47972233082253,-2.5427719146343506,2.5427719146343506,50.487553972390934,43.47936659043146,22.446699670871073,43.47936659043146,-2.529638028105616,2.529638028105616,50.44938870043392,43.427297031769804,22.41638828507668,43.427297031769804,-2.491472756148603,2.491472756148603,50.09673504009468,43.055518604744506,22.78990336180416,43.055518604744506,-2.1388190958093602,2.1388190958093602
193,661,210717.0,211084.0,29,0.17396937826757874,96.23146047118124,2.687903744408679,9.603973438485482,91.07027042399304,9.603973438485482,2.6303925592245943,9.618358797385342,91.1088504934052,9.618358797385342,2.630392559227868,9.618358757912489,91.10885049340429,9.618358757912489,2.6316693046433244,9.618356882062134,91.10842333819137,9.618356882062134,-2.5139343661411004,2.5139343661411004,-2.4564231809570156,2.4564231809570156,-2.4564231809602894,2.4564231809602894,-2.4576999263757457,2.4576999263757457,1.713600088986016,90.32709988618174,-1.5396307107184373,1.5396307107184373,2.6316693046409707,9.618356827831873,91.108423338197,9.618356827831873,-2.457699926373392,2.457699926373392,2.6334225153655613,9.61835344011721,91.10973039991507,9.61835344011721,-2.4594531370979826,2.4594531370979826,2.62867956292037,9.617897221012786,91.09146296421896,9.617897221012786,-2.4547101846527912,2.4547101846527912,2.6442801507181954,9.616476707110888,91.07684830532327,9.616476707110888,-2.470310772450617,2.470310772450617
194,219,146427.0,146635.0,1762,26.91323562852317,21.857324318901796,38.63717638268803,50.891952719191444,33.8071921875772,50.891952719191444,38.30926494710686,104.45723426564243,14.393892190360043,104.45723426564243,38.3092649471308,104.4572119121818,14.39389219036777,104.4572119121818,39.444492398524226,103.95251193677797,14.640467205035623,103.95251193677797,-11.723940754164861,11.723940754164861,-11.39602931858369,11.39602931858369,-11.396029318607628,11.396029318607628,-12.531256770001054,12.531256770001054,41.37912280822804,14.759070859925163,-14.465887179704868,14.465887179704868,39.459965812389335,103.92892473819481,14.591688656783138,103.92892473819481,-12.546730183866163,12.546730183866163,40.362518866016885,101.89564343349252,14.542754349406573,101.89564343349252,-13.449283237493713,13.449283237493713,40.07785443724777,100.83459953261973,14.356405805321154,100.83459953261973,-13.164618808724601,13.164618808724601,38.908356895772926,99.16498870091357,17.313101844444134,99.16498870091357,-11.995121267249754,11.995121267249754
195,707,841681.0,842062.0,309,97.38996310651302,33.49736937214234,85.87355878895187,45.39208231135584,35.595916324742774,45.39208231135584,92.05765659553768,68.90047374609055,36.134120658078345,68.90047374609055,92.05765659551696,68.90047177523161,36.134120658095895,68.90047177523161,91.66730020755352,68.86095203544141,35.73322662854763,68.86095203544141,11.516404317561154,11.516404317561154,5.332306510975343,5.332306510975343,5.332306510996062,5.332306510996062,5.7226628989594985,5.7226628989594985,94.57159842743346,32.12141075863539,2.818364679079565,2.818364679079565,91.62744418414391,68.85834987117074,35.77699887976119,68.85834987117074,5.762518922369111,5.762518922369111,91.77791492741687,68.82922285468413,36.05984885416132,68.82922285468413,5.612048179096149,5.612048179096149,91.15586691337018,67.49834202482006,35.57750300429937,67.49834202482006,6.234096193142847,6.234096193142847,91.40288428203945,66.9288790314234,35.94461518897514,66.9288790314234,5.987078824473571,5.987078824473571
196,879,26744.0,27164.0,1057,10.779678801282143,1.0253380710857216,30.56016351199194,94.82036328319285,28.34064547448957,94.82036328319285,18.96536478583774,244.33660489201998,25.37162535176518,244.33660489201998,18.96536478583907,244.32490127586388,25.371625351777645,244.32490127586388,18.9653647858426,244.15023897214445,25.371625351785614,244.15023897214445,-19.7804847107098,19.7804847107098,-8.185685984555596,8.185685984555596,-8.185685984556928,8.185685984556928,-8.185685984560456,8.185685984560456,18.6294611653149,22.227624291238744,-7.849782364032757,7.849782364032757,18.965364785834584,244.02720319583855,25.371625351754442,244.02720319583855,-8.18568598455244,8.18568598455244,18.96536478584493,243.81340671469403,25.37162535176909,243.81340671469403,-8.185685984562786,8.185685984562786,18.646211714938218,242.48922182153976,26.105936151262362,242.48922182153976,-7.866532913656075,7.866532913656075,19.410020098676128,235.50874370101246,25.93892444052093,235.50874370101246,-8.630341297393985,8.630341297393985
197,685,708940.0,710004.0,978,4.965420083194671,99.7385510527476,28.241421779997722,79.82996119265972,73.34507161385807,79.82996119265972,10.333305693687752,196.31220580630168,84.69011923536097,196.31220580630168,10.333305693689681,196.3034221049703,84.69011923538915,196.3034221049703,10.333305693687356,196.29552256600874,84.69011923536728,196.29552256600874,-23.27600169680305,23.27600169680305,-5.367885610493081,5.367885610493081,-5.36788561049501,5.36788561049501,-5.367885610492685,5.367885610492685,12.798645441122188,82.01409230103921,-7.8332253579275175,7.8332253579275175,10.343932803199328,196.12870257698654,84.68408459186728,196.12870257698654,-5.378512720004657,5.378512720004657,10.336825317924957,194.92370375394069,84.69447267488043,194.92370375394069,-5.371405234730286,5.371405234730286,10.328370570294098,193.52781335356903,84.70829789660183,193.52781335356903,-5.362950487099427,5.362950487099427,19.39653114132481,125.55894241200633,85.47087223359662,125.55894241200633,-14.43111105813014,14.43111105813014
198,306,463856.0,464342.0,949,87.18666369315386,18.494039517261,69.89601495056895,49.140517708988,31.740612325320225,49.140517708988,76.37275471315456,166.31315608370252,15.902327205127582,166.31315608370252,76.37275471315179,166.31315521711855,15.902327205124012,166.31315521711855,76.3727547131493,166.21183337322458,15.902327205128659,166.21183337322458,17.290648742584906,17.290648742584906,10.813908979999297,10.813908979999297,10.813908980002068,10.813908980002068,10.813908980004555,10.813908980004555,79.52043989769433,19.926730953474024,7.66622379545953,7.66622379545953,76.53771340267518,163.23691012474183,17.576725990692537,163.23691012474183,10.64895029047868,10.64895029047868,76.54106416883558,163.22804192378186,17.584411379968785,163.22804192378186,10.645599524318285,10.645599524318285,76.00678299227596,160.3047236236615,18.681855490541338,160.3047236236615,11.179880700877902,11.179880700877902,74.53327683861107,150.49518639034875,22.480539157532306,150.49518639034875,12.653386854542788,12.653386854542788
199,179,903917.0,904778.0,288,99.34146008561765,13.838710215831055,83.31903536786928,41.04597053153696,20.705714278141336,41.04597053153696,91.52941959051547,72.81695255978364,23.46164866212897,72.81695255978364,91.5294195905149,72.81693854678791,23.46164866213262,72.81693854678791,91.52941959051834,72.81674868928074,23.461648662122606,72.81674868928074,16.02242471774838,16.02242471774838,7.812040495102181,7.812040495102181,7.81204049510275,7.81204049510275,7.8120404950993105,7.8120404950993105,92.70812120490069,14.854783060881351,6.633338880716963,6.633338880716963,91.52941959051753,72.8158272164065,23.461648662145567,72.8158272164065,7.8120404951001206,7.8120404951001206,91.54452126836573,72.81508371597876,23.49238614369608,72.81508371597876,7.796938817251927,7.796938817251927,91.54528553704648,72.81000000497725,23.47749984372552,72.81000000497725,7.796174548571173,7.796174548571173,89.98624197758902,69.000939881359,22.182075538604607,69.000939881359,9.355218108028637,9.355218108028637
200,28,402769.0,403691.0,315,90.11846235074694,49.59091747621532,88.29210829371395,66.14505576751722,48.228661622560644,66.14505576751722,95.43200317313227,76.18692912719186,48.5006653325095,76.18692912719186,95.59104582549784,76.13671223092571,48.34640078458436,76.13671223092571,95.6834236696476,76.10982073040351,48.160984432115065,76.10982073040351,1.8263540570329866,1.8263540570329866,-5.313540822385335,5.313540822385335,-5.4725834747509055,5.4725834747509055,-5.564961318900657,5.564961318900657,97.2107604350836,54.85444420799865,-7.092298084336662,7.092298084336662,95.6834236696555,76.10922691626303,48.16098443212926,76.10922691626303,-5.5649613189085585,5.5649613189085585,95.04332180825702,75.86031609379509,48.297301577047115,75.86031609379509,-4.924859457510081,4.924859457510081,95.02897007629866,75.85611545087599,48.17749349950694,75.85611545087599,-4.910507725551724,4.910507725551724,94.87724694796312,75.53276737045624,48.320961384559084,75.53276737045624,-4.758784597216177,4.758784597216177
201,462,656194.0,656383.0,1434,43.14811459665794,28.554045232536822,42.02848946930579,40.26018421743539,36.06056213081404,40.26018421743539,37.26354103775123,93.31017157065114,31.339244538326575,93.31017157065114,37.263541037720486,93.30958870564008,31.339244538299745,93.30958870564008,37.2635410377214,93.2805283561539,31.339244538295812,93.2805283561539,1.1196251273521511,1.1196251273521511,5.884573558906709,5.884573558906709,5.884573558937454,5.884573558937454,5.8845735589365376,5.8845735589365376,42.89762726177765,28.035832353452292,0.2504873348802903,0.2504873348802903,36.61317693669172,93.10547713793873,31.834582329522213,93.10547713793873,6.534937659966218,6.534937659966218,36.62820392308007,92.21739278500199,31.04226640387623,92.21739278500199,6.5199106735778685,6.5199106735778685,36.43598342300071,89.52924287878369,31.111677511590482,89.52924287878369,6.712131173657234,6.712131173657234,42.49033913937799,62.69054095100962,33.17634160313794,62.69054095100962,0.6577754572799535,0.6577754572799535
202,845,817192.0,817685.0,366,73.10360446103302,87.36482350687749,76.63113914205624,48.418058354602735,74.94988096945188,48.418058354602735,83.51498632006921,58.29371490690624,78.55072628302457,58.29371490690624,83.51498632006736,58.29370456985112,78.55072628301204,58.29370456985112,83.50513373305493,58.2751814975702,78.55422793336977,58.2751814975702,-3.5275346810232264,3.5275346810232264,-10.411381859036197,10.411381859036197,-10.41138185903435,10.41138185903435,-10.401529272021918,10.401529272021918,85.30886506586378,73.35344631610708,-12.20526060483077,12.20526060483077,83.49443142581723,58.27512401995087,78.5370025102718,58.27512401995087,-10.39082696478421,10.39082696478421,83.49388692820835,58.26792952849163,78.53474292792245,58.26792952849163,-10.39028246717534,10.39028246717534,83.49255877414453,58.23893677278071,78.53053493722399,58.23893677278071,-10.388954313111512,10.388954313111512,81.90051443826198,56.33357512567727,77.38457745152834,56.33357512567727,-8.796909977228964,8.796909977228964
203,346,506522.0,507122.0,961,89.52891241360656,36.59113331322075,71.85768231352851,57.90765204571761,41.120642702223805,57.90765204571761,86.53336490109656,139.32558112454143,35.858836922535936,139.32558112454143,86.53336490108546,139.32547110114305,35.85883692255363,139.32547110114305,86.51181132472065,139.3016427077137,35.83503734238677,139.3016427077137,17.67123010007805,17.67123010007805,2.995547512510001,2.995547512510001,2.9955475125210995,2.9955475125210995,3.0171010888859087,3.0171010888859087,85.62738983522108,41.57517330637659,3.9015225783854817,3.9015225783854817,86.51181132475028,139.30115339495475,35.83503734235307,139.30115339495475,3.017101088856279,3.017101088856279,86.51181132470428,139.2372676349695,35.835037342373,139.2372676349695,3.0171010889022796,3.0171010889022796,85.31851498880589,137.7793687699937,36.17303273654892,137.7793687699937,4.210397424800675,4.210397424800675,82.66126023599953,113.19283312180502,40.817647428295416,113.19283312180502,6.867652177607027,6.867652177607027
204,158,42994.0,43349.0,1209,95.37814871252857,78.71108218884717,71.85173758211803,63.41368029549478,66.26326914862449,63.41368029549478,82.78640341233434,148.44647561485164,79.70405085360672,148.44647561485164,82.78640341233256,148.44402302068153,79.70405085355536,148.44402302068153,82.7547527062043,148.3431361177262,79.71779207011761,148.3431361177262,23.526411130410537,23.526411130410537,12.591745300194233,12.591745300194233,12.59174530019601,12.59174530019601,12.62339600632427,12.62339600632427,89.89582612463896,75.71219459289935,5.4823225878896125,5.4823225878896125,82.74726195154597,148.33858327640917,79.71482505391708,148.33858327640917,12.630886760982605,12.630886760982605,82.74701959485013,148.1699598662908,79.71257716385323,148.1699598662908,12.63112911767844,12.63112911767844,85.15273236412068,144.44655488140373,78.63171181756213,144.44655488140373,10.22541634840789,10.22541634840789,84.00327782885111,143.6712252197455,78.48951561631539,143.6712252197455,11.37487088367746,11.37487088367746
205,398,166285.0,166548.0,1437,19.54726652682982,88.9350486498123,33.45208041519472,67.32177078567294,66.95442620266759,67.32177078567294,13.62312556178138,185.47699435813462,79.68069379760082,185.47699435813462,13.623125561785935,185.47698138793217,79.68069379760321,185.47698138793217,13.623125561778055,185.19815261367594,79.6806937975856,185.19815261367594,-13.904813888364902,13.904813888364902,5.924140965048439,5.924140965048439,5.924140965043884,5.924140965043884,5.924140965051764,5.924140965051764,13.567133900396838,80.99608509842388,5.980132626432981,5.980132626432981,13.623125561785125,185.19321626542262,79.68069379758072,185.19321626542262,5.924140965044694,5.924140965044694,13.623125561793929,184.89844705861356,79.6806937976064,184.89844705861356,5.924140965035891,5.924140965035891,14.587615404324845,180.65426853090602,80.82802653976493,180.65426853090602,4.959651122504974,4.959651122504974,16.744599886193836,175.9255263654777,81.4220021636127,175.9255263654777,2.8026666406359837,2.8026666406359837
206,280,981640.0,982565.0,1013,27.22875042851025,93.85894290319453,35.85619755462453,86.2714454416876,72.33048574029493,86.2714454416876,26.901238147195407,218.31192729114622,82.3996951838969,218.31192729114622,26.90123814718257,218.3109786441894,82.39969518384862,218.3109786441894,26.90123814719637,218.3057473635748,82.39969518389255,218.3057473635748,-8.62744712611428,8.62744712611428,0.3275122813148421,0.3275122813148421,0.32751228132767807,0.32751228132767807,0.3275122813138793,0.3275122813138793,28.758058960244355,87.04063633617554,-1.529308531734106,1.529308531734106,27.064496627312828,218.30295106071077,82.29521343083702,218.30295106071077,0.16425380119742172,0.16425380119742172,27.046892985973,218.03266838735274,82.28619831811159,218.03266838735274,0.18185744253725034,0.18185744253725034,27.323401755760134,217.6054671652541,82.28921006751044,217.6054671652541,-0.09465132724988479,0.09465132724988479,28.62754694535776,161.99214281973724,82.58954912989638,161.99214281973724,-1.3987965168475114,1.3987965168475114
207,532,353009.0,353666.0,1967,35.22541439130574,22.27135476554195,38.27180547664819,25.049303642178952,33.34442880314358,25.049303642178952,37.39282466596814,48.96066339464734,34.85298207462498,48.96066339464734,37.39378612651358,48.78426699354499,34.853502887842986,48.78426699354499,37.41715991423373,48.61924165821403,34.83309053505637,48.61924165821403,-3.0463910853424494,3.0463910853424494,-2.1674102746624015,2.1674102746624015,-2.1683717352078418,2.1683717352078418,-2.191745522927988,2.191745522927988,40.156617696307144,31.768162036413806,-4.931203305001404,4.931203305001404,37.47616665352191,48.45015622245309,34.930181462810324,48.45015622245309,-2.2507522622161673,2.2507522622161673,37.478503807060626,47.76747359785556,34.9918145619278,47.76747359785556,-2.2530894157548857,2.2530894157548857,37.46305524985614,44.81991441442819,35.027586097416915,44.81991441442819,-2.2376408585503995,2.2376408585503995,37.935843868722614,40.56547901439187,35.37825091044126,40.56547901439187,-2.7104294774168736,2.7104294774168736
208,576,768899.0,769410.0,1750,5.631396686487773,31.403686134981932,35.32558271312644,89.48047425690773,33.106965006718525,89.48047425690773,10.110691980985042,141.79106148383437,21.109931647714255,141.79106148383437,10.110691980989458,141.69582445092288,21.109931647712504,141.69582445092288,10.120788317517434,141.65897718940647,21.097032881993567,141.65897718940647,-29.694186026638665,29.694186026638665,-4.479295294497269,4.479295294497269,-4.479295294501685,4.479295294501685,-4.489391631029661,4.489391631029661,9.853704175346252,24.459582540681453,-4.222307488858479,4.222307488858479,10.120788317502342,141.30119185853005,21.09703288200011,141.30119185853005,-4.489391631014569,4.489391631014569,9.829711805909549,139.17256318790857,21.468903186472602,139.17256318790857,-4.198315119421776,4.198315119421776,10.023342334576705,136.7385175388291,21.22152684114087,136.7385175388291,-4.3919456480889325,4.3919456480889325,10.270344850562909,133.68721319042788,22.89834150793983,133.68721319042788,-4.638948164075136,4.638948164075136
209,569,379621.0,379665.0,1824,83.55334793544009,98.69515992756402,63.152401600246925,74.4999897243585,66.67215395369209,74.4999897243585,80.2544364282351,114.97246081593005,83.85579118780132,114.97246081593005,80.2544364282357,114.97127625590964,83.85579118777048,114.97127625590964,80.24717832232382,114.95551399264309,83.86708546416702,114.95551399264309,20.40094633519316,20.40094633519316,3.2989115072049913,3.2989115072049913,3.29891150720438,3.29891150720438,3.3061696131162677,3.3061696131162677,77.11377416228378,87.88896993198142,6.439573773156312,6.439573773156312,80.2471783222848,114.8460685439882,83.86708546410057,114.8460685439882,3.3061696131552907,3.3061696131552907,80.24717832229769,113.96066568762414,83.86708546414344,113.96066568762414,3.3061696131424014,3.3061696131424014,80.24263211842343,112.83680128272464,83.86572023649056,112.83680128272464,3.310715817016657,3.310715817016657,80.24657453117649,106.84278565001217,83.85540811072599,106.84278565001217,3.306773404263595,3.306773404263595
