,sample,genome_position,time,true_location_0,true_location_1,true_dist_to_center,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,midpoint_error_1,midpoint_abs_error_1,midpoint_abs_error,midpoint_dist_to_center,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_estimated_location_1,arg_variance_in_estimated_location_1,arg_error_0,arg_abs_error_0,arg_error_1,arg_abs_error_1,arg_abs_error,arg_dist_to_center,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_0_error_1,window_0_abs_error_1,window_0_abs_error,window_0_dist_to_center,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0,window_100_error_1,window_100_abs_error_1,window_100_abs_error,window_100_dist_to_center
239,60,484584.93811431056,728,149.46628152603307,152.56074787476837,2.5059082860430424,148.59543373895158,157.13436652501483,0.8708477870814875,0.8708477870814875,-4.573618650246459,4.573618650246459,4.655788163796434,7.022366426875915,484584.93811431056,152.18537980671854,33.61511270729412,152.10612920046972,31.598058587227595,-2.719098280685472,2.719098280685472,0.45461867429864355,0.45461867429864355,2.756841235734794,3.836419522829191,149.79178700203292,101.8243440272658,157.10915164672977,96.86709987115157,-0.32550547599984725,0.32550547599984725,-4.548403771961404,4.548403771961404,4.560036259471914,7.046546676080534,150.35561491137088,63.41213182787693,152.25675189216116,60.237958691698395,-0.8893333853378067,0.8893333853378067,0.30399598260720495,0.30399598260720495,0.9398550035605088,2.5843006638065824
240,349,4909.815829783337,1380,125.61523112843442,199.361840489414,54.47236464014322,138.06556661679878,160.77030511760051,-12.45033548836436,12.45033548836436,38.59153537181348,38.59153537181348,40.55018441544694,15.196155330737412,4909.815829783337,147.82979532993454,148.32270495472164,156.25813165552515,139.4226924593474,-22.214564201500124,22.214564201500124,43.103708833888845,43.103708833888845,48.49140725839206,6.232596225809024,137.43947008701733,272.29619687780973,160.01424669383877,262.51888988659067,-11.82423895858291,11.82423895858291,39.34759379557522,39.34759379557522,41.08583410923112,15.144372033833143,137.32818469653648,268.86050954685174,159.6246382924497,259.28862371321077,-11.712953568102066,11.712953568102066,39.73720219696429,39.73720219696429,41.42750921466241,14.978554618626411
241,300,501510.86522287404,1589,154.32839161230524,174.00455658064368,24.494006687057688,157.00834729683902,146.7474432095517,-2.6799556845337804,2.6799556845337804,27.257113371091975,27.257113371091975,27.38854490102798,8.777756436013846,501510.86522287404,148.59280116055498,55.364561213482524,153.07941341528496,52.04244484059593,5.735590451750255,5.735590451750255,20.92514316535872,20.92514316535872,21.696972469009758,2.9769311977856248,152.47055978282273,167.8400292063481,152.72639538470446,159.15185487286888,1.8578318294825067,1.8578318294825067,21.27816119593922,21.27816119593922,21.35911241102991,4.418281484936031,149.01310550170032,79.39280914764846,156.1240642510977,75.56670699803914,5.315286110604916,5.315286110604916,17.880492329545973,17.880492329545973,18.653800480988906,6.006282930851082
242,715,876853.1425922989,98,159.13673202464997,165.45053070075298,18.43298437337303,160.55353664795456,167.9400318823314,-1.4168046233045857,1.4168046233045857,-2.4895011815784187,2.4895011815784187,2.86442864699011,21.291142369493716,876853.1425922989,159.3066281679832,12.123599437299173,165.38475555257241,11.396130325177642,-0.16989614333323289,0.16989614333323289,0.06577514818056329,0.06577514818056329,0.1821841640694423,18.47344761182603,161.50755516106787,13.96257265515507,166.37250689743857,13.268684465287166,-2.370823136417897,2.370823136417897,-0.9219761966855913,0.9219761966855913,2.5437850639213258,20.56787696002448,160.30102862242236,13.481560096904007,166.37241265607756,12.660677862973067,-1.1642965977723918,1.1642965977723918,-0.9218819553245794,0.9218819553245794,1.4850767344273617,19.85136666564665
243,416,714106.4128562941,940,155.01124681664342,159.39737848164387,11.108238415300796,158.85268696404154,145.90680892305727,-3.8414401473981172,3.8414401473981172,13.4905695585866,13.4905695585866,14.026836044564915,10.803718179652812,714106.4128562941,152.27657897579792,48.3915734392828,152.2668441939251,45.487866900139565,2.7346678408455034,2.7346678408455034,7.130534287718774,7.130534287718774,7.636944901469939,3.998700398320302,153.67625421394177,83.76427363695637,150.13962650325513,79.40987488121982,1.3349926027016465,1.3349926027016465,9.25775197838874,9.25775197838874,9.353511476586146,4.77246525235851,151.54671165201626,73.88980312326784,150.78357820558776,69.1809889456969,3.464535164627165,3.464535164627165,8.61380027605611,8.61380027605611,9.28442562050677,2.725208686345021
244,174,874242.6471761839,236,131.27313326716092,158.41386881249258,19.484614482251665,138.33336390948668,162.68199343421495,-7.060230642325763,7.060230642325763,-4.2681246217223645,4.2681246217223645,8.250075424466635,16.418565612619044,874242.6471761839,136.66503602804175,20.606731795173836,158.0045831317222,19.370237554309906,-5.391902760880839,5.391902760880839,0.4092856807703811,0.4092856807703811,5.407414368372198,14.559332138221851,137.64822681374542,31.221520750946965,160.22878766143918,29.636371200665984,-6.375093546584509,6.375093546584509,-1.8149188489466042,1.8149188489466042,6.628404646365905,15.129476299525132,137.65290540911298,32.269901139123434,160.13204873044822,30.31627339169857,-6.37977214195206,6.37977214195206,-1.7181799179556378,1.7181799179556378,6.607089738583367,15.061508854622884
245,912,838777.9550108211,879,127.09139774721693,146.72436275720852,22.07497303766342,135.00204171013857,154.67669997141888,-7.91064396292164,7.91064396292164,-7.95233721421036,7.95233721421036,11.216860303873966,14.62991865081073,838777.9550108211,144.17794713161297,26.021457757678018,151.12774135252008,24.46005622268116,-17.086549384396037,17.086549384396037,-4.403378595311551,4.403378595311551,17.644826803316956,4.832393182869299,138.56252787375382,133.8623194592077,155.28774305203012,133.8623194592077,-11.471130126536892,11.471130126536892,-8.563380294821599,8.563380294821599,14.314967986470705,11.561178565926385,142.8233312887415,84.92681052471507,149.1964107644258,84.92681052471507,-15.731933541524583,15.731933541524583,-2.4720480072172677,2.4720480072172677,15.924972662611797,6.150063082300271
246,94,120673.08621221529,330,162.6942837038127,175.44146826571549,28.834272389053762,153.45631971043923,155.89755078299433,9.237963993373455,9.237963993373455,19.543917482721156,19.543917482721156,21.617231305471986,7.356586620990306,120673.08621221529,153.26830190651756,33.49136836772821,161.1879363405125,31.48173945049024,9.425981797295123,9.425981797295123,14.253531925202992,14.253531925202992,17.088367540105168,11.898525124638457,154.34028391821118,82.26101609650566,156.82320380671652,78.7764021302306,8.353999785601502,8.353999785601502,18.618264458998965,18.618264458998965,20.406594127464142,8.631589816411035,152.30382004580466,64.02405847242716,161.20926131511848,61.90260031452561,10.39046365800803,10.39046365800803,14.232206950597003,14.232206950597003,17.62150531915498,11.599947415428952
247,898,792818.1296097897,1678,186.0733846969938,122.22468123716465,46.47209860449108,156.2368140795334,135.313451495273,29.83657061746041,29.83657061746041,-13.088770258108354,13.088770258108354,32.58123467703831,16.521809964435366,792818.1296097897,153.5015871352674,142.11641668770602,141.85694227857684,133.5888086946849,32.571797561726385,32.571797561726385,-19.632261041412193,19.632261041412193,38.030877849455905,9.455010062758006,156.5328380933635,250.1750459392433,140.46418007722284,237.45443853696364,29.540546603630304,29.540546603630304,-18.23949884005819,18.23949884005819,34.7177650717574,12.304995164454029,153.78877177195935,239.11800778603646,144.11207096331626,224.16552473711752,32.28461292503445,32.28461292503445,-21.88738972615161,21.88738972615161,39.00453897617236,7.742293582414654
248,387,531290.6882174643,1954,135.55160422178727,128.93291927117374,25.042415069757066,146.9204108431537,138.50049369206644,-11.368806621366417,11.368806621366417,-9.567574420892697,9.567574420892697,14.858944925308295,11.786366645055216,531290.6882174643,146.40890112118052,130.22200836635338,145.9425595936468,122.4081170137983,-10.857296899393248,10.857296899393248,-17.009640322473047,17.009640322473047,20.179414259622977,4.86471693601182,150.51041083892275,212.96612041966435,142.74376686048117,202.3543842262621,-14.95880661713548,14.95880661713548,-13.810847589307429,13.810847589307429,20.35940584948232,7.547969135571458,150.78432222165085,193.48839830638522,145.60570232967447,185.65643538080414,-15.232717999863581,15.232717999863581,-16.672783058500727,16.672783058500727,22.58356465616526,4.889178083485424
249,7,520242.97287086386,1483,131.88603784948828,124.72675166645057,30.567307228519187,154.52156561706963,145.5594002637023,-22.63552776758135,22.63552776758135,-20.83264859725172,20.83264859725172,30.763068197004024,7.235109133302804,520242.97287086386,147.7774313541134,63.70541829399328,148.07142030548056,59.882813932694276,-15.891393504625114,15.891393504625114,-23.34466863902999,23.34466863902999,28.240218508095005,2.3367599042672844,152.63640858418367,247.41453056781802,145.83725079491666,247.41453056781802,-20.750370734695395,20.750370734695395,-21.11049912846609,21.11049912846609,29.601200297965462,5.680102281611404,153.3671178734518,201.10131665799844,147.1983463356864,201.10131665799844,-21.48108002396353,21.48108002396353,-22.47159466923584,22.47159466923584,31.087125405452877,5.333835780813697
250,563,259899.0169963975,989,115.36366700959793,152.29813281397233,33.6108975618398,143.6718655758001,161.2943589909216,-28.308198566202165,28.308198566202165,-8.996226176949278,8.996226176949278,29.703302703409225,12.339658347036364,259899.0169963975,142.09740955566542,68.1229726427438,151.25819287574532,64.0352956554104,-26.73374254606749,26.73374254606749,1.0399399382270076,1.0399399382270076,26.753961680366864,6.901137074692813,146.31066599254666,243.02459104722053,160.48353627091257,233.6015732034491,-30.946998982948728,30.946998982948728,-8.185403456940236,8.185403456940236,32.01121015837294,10.684230969807443,146.6662904247783,137.67935606659574,157.39356343709687,131.21399634770611,-31.302623415180378,31.302623415180378,-5.0954306231245425,5.0954306231245425,31.714628263747223,7.611119819179496
251,920,864842.3111810192,863,152.8919150980717,155.82366378264425,6.960642105306607,156.4665585702895,148.51865767034045,-3.5746434722177867,3.5746434722177867,7.305006112303801,7.305006112303801,8.13272342172443,7.730146949049979,864842.3111810192,152.21911675236257,51.549326492074286,152.23307470673376,48.45614092720987,0.6727983457091398,0.6727983457091398,3.5905890759104864,3.5905890759104864,3.6530791842001835,3.932093336116898,152.0262363943481,85.75339520177073,149.76396455332764,81.11513576998594,0.8656787037236029,0.8656787037236029,6.059699229316607,6.059699229316607,6.12122164015165,3.1424964973699376,150.93568446409537,74.61460966537489,153.35840333226434,70.14320811311082,1.9562306339763325,1.9562306339763325,2.465260450379901,2.465260450379901,3.1471173129571697,3.8240820515242326
252,967,115907.242544671,833,126.78487552832858,139.54391587276837,24.516851347108847,144.16640526713857,131.54276000773706,-17.381529738809988,17.381529738809988,8.001155865031308,8.001155865031308,19.134682417998498,19.170591611571833,115907.242544671,145.65828883571336,68.26510712156255,144.24536913927287,64.16890144242907,-18.87341330738478,18.87341330738478,-4.701453266504501,4.701453266504501,19.450177189128503,6.710474464116112,144.03389654193973,325.2107158072575,131.97005712102796,325.2107158072575,-17.24902101361114,17.24902101361114,7.573858751740403,7.573858751740403,18.838579095019703,18.790749587436945,141.1996278444439,234.55947212944795,132.29313125183558,234.55947212944795,-14.414752316115326,14.414752316115326,7.250784620932791,7.250784620932791,16.135642595016403,19.419278790517794
253,871,476757.86029706715,452,148.7110169136034,161.1638103030544,11.046717847752117,142.50198969373798,158.36132649067147,6.209027219865419,6.209027219865419,2.802483812382917,2.802483812382917,6.812190142362292,10.436630968905463,476757.86029706715,148.152579041371,25.444269791530516,157.81388525098203,23.917502064705246,0.558437872232389,0.558437872232389,3.349925052072365,3.349925052072365,3.3961523392871347,7.731694561916792,145.99645715371153,52.84733947604176,158.4452052029055,50.28627999710309,2.71455975989187,2.71455975989187,2.718605100148892,2.718605100148892,3.8418287807474933,8.819426103499056,146.20671247903124,44.2380687606665,156.1550977336015,42.02186326617547,2.5043044345721626,2.5043044345721626,5.008712569452882,5.008712569452882,5.599887704625254,6.611479024114057
254,403,896599.6282040422,909,151.82943259317193,158.96382007042047,9.316326519331414,157.89203787045307,146.95833244469074,-6.062605277281136,6.062605277281136,12.005487625729728,12.005487625729728,13.449420652194156,9.527654440119367,896599.6282040422,152.25344483384663,50.759187600291824,152.25324868618338,47.7134138326441,-0.4240122406746991,0.4240122406746991,6.710571384237085,6.710571384237085,6.72395379841233,3.971884392947701,153.8876615222569,87.0630545899316,151.6335547286177,82.74862132120064,-2.058228929084976,2.058228929084976,7.330265341802772,7.330265341802772,7.613743908600892,5.208943094822864,151.60061605023827,74.69011090715561,152.65644357292663,70.16487078503016,0.22881654293365727,0.22881654293365727,6.307376497493834,6.307376497493834,6.311525591444409,3.7030245144349894
255,469,632905.6141387181,1457,127.27189253078146,165.41046455532728,26.491067775314203,139.43877780224545,153.32854425444606,-12.166885271463997,12.166885271463997,12.081920300881222,12.081920300881222,17.146600110978657,9.994494223138616,632905.6141387181,145.59293129214487,44.846269938976704,152.82968166882515,42.15529715129957,-18.32103876136341,18.32103876136341,12.580782886502135,12.580782886502135,22.224683559787426,4.279146301226923,139.8097419434802,227.897482840203,149.70792967355828,215.41734912741578,-12.537849412698733,12.537849412698733,15.702534881768997,15.702534881768997,20.093961023369236,9.103368268230776,145.53556283738126,83.05592633459008,153.88690099574472,78.78395040526114,-18.263670306599806,18.263670306599806,11.523563559582556,11.523563559582556,21.595234895224326,5.054109691306394
256,504,695638.9354140376,611,164.95219523742009,197.09870353621187,49.64537775164181,141.21819984950247,170.63539696128294,23.733995387917616,23.733995387917616,26.463306574928936,26.463306574928936,35.54728023284442,21.90891922278757,695638.9354140376,150.14117072426274,63.13603797507668,158.9019796467359,59.34759892888925,14.81102451315735,14.81102451315735,38.196723889475976,38.196723889475976,40.96774539827903,8.869931127014505,140.4136822454116,199.13235607724116,170.42691671879942,188.97080912313746,24.538512992008492,24.538512992008492,26.671786817412453,26.671786817412453,36.24255553755097,22.01143544567406,150.9385008114413,80.01955394771731,162.21658354910264,75.38397994885138,14.013694425978798,14.013694425978798,34.882119987109235,34.882119987109235,37.59183323888042,12.267714929473527
257,575,656905.0114989594,923,125.83756990811519,132.50428095781058,29.022800972669444,143.42272579220477,139.24607835257515,-17.585155884089588,17.585155884089588,-6.741797394764575,6.741797394764575,18.833203115237332,12.176128009990737,656905.0114989594,145.75032938472495,85.85967817325609,144.4656812314808,80.70772110219225,-19.912759476609764,19.912759476609764,-11.961400273670222,11.961400273670222,23.22914304231368,6.473180668768997,145.20499493553544,116.57575643108999,141.32997106398858,111.23676429777497,-19.367425027420254,19.367425027420254,-8.825690106178001,8.825690106178001,21.283560746337365,9.535433677126973,145.26034147999582,94.9226533213613,143.53192512796963,89.8478482533803,-19.42277157188063,19.42277157188063,-11.02764417015905,11.02764417015905,22.335017158647926,7.527392485866233
258,170,226784.6723820116,1023,121.40185038455556,171.0559277626399,34.56477225535467,133.2479630340577,158.81357051433574,-11.846112649502146,11.846112649502146,12.24235724830416,12.24235724830416,17.03542473493984,17.908259944831677,226784.6723820116,140.48379727784328,139.5408755223104,155.49420715213668,131.16781128954074,-19.08194689328772,19.08194689328772,15.561720610503215,15.561720610503215,24.622913020144743,9.98960929255974,132.65836520577545,298.02446985086686,158.21214226298622,287.32376267362815,-11.256514821219895,11.256514821219895,12.843785499653677,12.843785499653677,17.078406011143347,18.149872191403283,132.93373062292906,210.06973010453513,159.72797758630225,202.11977038744155,-11.531880238373503,11.531880238373503,11.327950176337652,11.327950176337652,16.164984287953317,18.638159387922325
259,586,467752.8843547406,618,132.5091007524778,129.43085554303062,26.39653996206899,144.53830666661833,132.5657165696851,-12.029205914140533,12.029205914140533,-3.1348610266544767,3.1348610266544767,12.430975367252191,18.087777828041663,467752.8843547406,146.10359603229676,58.408921515031736,140.495340134278,54.90413017857513,-13.594495279818972,13.594495279818972,-11.064484591247378,11.064484591247378,17.528066669857544,10.022566605218051,144.54289594972033,104.62670175014674,133.68261095364667,99.54173921645817,-12.03379519724254,12.03379519724254,-4.251755410616056,4.251755410616056,12.76282299966902,17.004860657961757,144.0465867289033,75.93105386368299,138.8395092393331,72.28918719430838,-11.5374859764255,11.5374859764255,-9.40865369630248,9.40865369630248,14.88745602959624,12.280663685705276
260,996,749438.8040241802,1861,127.0260530502188,192.11339951131052,47.35172413014008,146.99489186078588,150.09011805976323,-19.968838810567078,19.968838810567078,42.02328145154729,42.02328145154729,46.526451695765154,1.9091577424952086,749438.8040241802,146.6600642471469,83.57292945526959,153.7106086911183,78.5581873316413,-19.634011196928085,19.634011196928085,38.40279082019222,38.40279082019222,43.13083280508895,4.235064530420368,145.99747539834303,176.74165035692903,148.39679665400234,168.30586651225263,-18.97142234812422,18.97142234812422,43.716602857308175,43.716602857308175,47.655600209151835,3.378185016786657,145.0908458639881,107.60955132746096,155.11493292156763,100.65098556040829,-18.0647928137693,18.0647928137693,36.99846658974289,36.99846658974289,41.17308914080569,6.28494014815072
261,458,598051.1811354145,47,167.3479807365688,154.9338512571041,19.062305362348116,165.89813460621232,151.98401779251353,1.4498461303564625,1.4498461303564625,2.9498334645905686,2.9498334645905686,3.286878651628016,17.096355312916007,598051.1811354145,165.9297616023103,8.908302824635669,152.32785452252733,8.37376560407973,1.4182191342584929,1.4182191342584929,2.605996734576763,2.605996734576763,2.966911608626327,17.168640714467735,166.24656564861112,8.961838809066492,151.9180842882774,8.478942374805202,1.1014150879576619,1.1014150879576619,3.015766968826682,3.015766968826682,3.2106020628920766,17.435820481399254,166.4975013530018,8.398418049492491,152.15576897472542,7.998893589297653,0.8504793835669773,0.8504793835669773,2.7780822823786764,2.7780822823786764,2.9053496088317465,17.711195777121358
262,512,544444.4519846586,1292,100.60416668980282,108.42577762041407,63.80567352034021,135.25214558901757,136.17384281453224,-34.64797889921475,34.64797889921475,-27.74806519411817,27.74806519411817,44.38961098970639,19.514859838843496,544444.4519846586,140.94892567496655,100.88652762120428,142.93554889475556,94.83289371048416,-40.34475898516372,40.34475898516372,-34.50977127434149,34.50977127434149,53.0907137923226,10.718176955649358,133.80391054948075,390.2747677403334,135.62453755519246,371.295329739445,-33.19974385967792,33.19974385967792,-27.198759934778394,27.198759934778394,42.918475442843125,20.93061474521628,140.1081342371595,198.80407180868937,147.2265467888801,189.95936197842335,-39.50396754735668,39.50396754735668,-38.80076916846605,38.80076916846605,55.37204294630274,9.259013419734426
263,721,815493.333816351,621,149.3504622200682,148.1855684431303,1.9841283597441477,148.96729790421165,156.72732516180187,0.3831643158565612,0.3831643158565612,-8.541756718671564,8.541756718671564,8.5503463516934,6.608854507302664,815493.333816351,151.13541087951037,30.665128331442208,152.92179750763142,28.825086205690756,-1.7849486594421649,1.7849486594421649,-4.736229064501117,4.736229064501117,5.061413583997015,3.5828572629821065,151.25456244276475,86.7891151091745,155.60549596426074,86.7891151091745,-1.9041002226965418,1.9041002226965418,-7.4199275211304325,7.4199275211304325,7.660347386176545,5.969089096408028,148.53311251109855,79.06829838072375,154.49462154820694,79.06829838072375,0.8173497089696582,0.8173497089696582,-6.309053105076629,6.309053105076629,6.361777395463459,4.391521893497458
264,188,234400.29638298164,765,161.0677391106564,138.7855802524176,16.625338696139533,147.14105095220683,139.28000718021204,13.926688158449565,13.926688158449565,-0.49442692779444997,0.49442692779444997,13.9354619962751,10.981179437480455,234400.29638298164,152.56986890378047,24.651976774762066,148.74797885081662,23.172750102095627,8.497870206875916,8.497870206875916,-9.962398598399034,9.962398598399034,13.094395132509648,3.9139355223314642,150.13584457025064,65.89201061438821,142.9057039419814,63.64049374560107,10.93189454040575,10.93189454040575,-4.120123689563798,4.120123689563798,11.682539854837126,7.317530202843703,153.1890364702015,27.82734419298516,150.0106779807899,26.707791900974595,7.87870264045489,7.87870264045489,-11.225097728372305,11.225097728372305,13.714108585986182,4.286565160185642
265,617,160612.40830311275,1596,141.86070047467305,138.39098101190632,13.680164387315475,158.7598431306508,140.91938326372505,-16.899142655977755,16.899142655977755,-2.528402251818733,2.528402251818733,17.087242037675036,13.482200157966144,160612.40830311275,149.7638379206832,74.1183361898671,150.6260698971783,69.67091110799888,-7.903137446010135,7.903137446010135,-12.235088885271978,12.235088885271978,14.56560954855764,0.9984756365538116,156.5688622596322,197.21855166972395,142.85317750955838,188.70107447515355,-14.708161784959145,14.708161784959145,-4.462196497652059,4.462196497652059,15.370140554861264,10.561323908843752,149.82991740649132,161.5815413096157,150.75527818865567,155.66355328685515,-7.969216931818266,7.969216931818266,-12.364297176749346,12.364297176749346,14.71000554661183,1.123728330674046
266,852,27106.49774663043,1156,165.28197914638676,139.7547286938215,19.381875174227492,154.9576999618512,141.22391104467792,10.324279184535555,10.324279184535555,-1.4691823508564141,1.4691823508564141,10.42829024626291,10.759549169399829,27106.49774663043,150.64751703506562,58.11623319383481,149.1599735622438,54.62900443969962,14.634462111321142,14.634462111321142,-9.405244868422301,9.405244868422301,17.396152227509337,1.9899069468431112,150.60931336112438,163.5458933956581,141.8151260196244,158.12069751129246,14.672665785262382,14.672665785262382,-2.0603973258028816,2.0603973258028816,14.816624392424377,8.476983585470792,154.92885683355019,103.04023404519126,146.97694071511972,99.72872381716341,10.353122312836575,10.353122312836575,-7.222212021298219,7.222212021298219,12.623291492520446,6.794999558829428
267,818,833217.5452802216,66,163.08026498950616,149.3268719178808,14.198531338808563,165.9498531743485,146.1359257780248,-2.8695881848423426,2.8695881848423426,3.1909461398559813,3.1909461398559813,4.291465206435741,17.50513762173971,833217.5452802216,164.71481924999892,5.992931794050859,146.1678951209376,5.633329615360411,-1.634554260492763,1.634554260492763,3.158976796943193,3.158976796943193,3.5568106548030527,16.29713757605952,164.96170247813973,5.379564746306872,146.14478062414622,5.090025261563106,-1.8814374886335656,1.8814374886335656,3.1820912937345724,3.1820912937345724,3.6966893330786053,16.542302073888813,164.94568890486036,5.594129976258546,146.2772812945723,5.220104381605485,-1.8654239153541994,1.8654239153541994,3.0495906233084895,3.0495906233084895,3.5748859217807847,16.4953984231335
268,59,164467.0249525546,1559,138.33655736358892,165.26844376858782,18.47105299612179,143.6718655758001,161.2943589909216,-5.335308212211174,5.335308212211174,3.9740847776662065,3.9740847776662065,6.652733538882063,12.339658347036364,164467.0249525546,146.46961028156068,40.132153899456185,152.4904319172091,37.72404873928884,-8.133052917971753,8.133052917971753,12.778011851378722,12.778011851378722,15.14675333662313,3.398558865243523,146.3110167642771,427.50470539875926,160.483838114925,409.04162701197856,-7.9744594006881755,7.9744594006881755,4.7846056536628225,4.7846056536628225,9.299701822869713,10.684438660592305,149.4063449253021,85.63291206338242,157.73102838082153,82.49657270284777,-11.069787561713184,11.069787561713184,7.537415387766288,7.537415387766288,13.39226744764291,7.6288211772317505
269,314,164671.30011231513,400,192.737559019606,157.78461772789038,44.49899485648683,163.08240704339198,153.09083828043651,29.65515197621403,29.65515197621403,4.693779447453863,4.693779447453863,30.024316882048975,14.486720711007495,164671.30011231513,159.65471316674004,60.06105382249135,153.1154898518749,56.45712730518101,33.08284585286597,33.08284585286597,4.669127876015466,4.669127876015466,33.410708535544046,11.160720833307229,163.03017733374577,93.1893074060397,154.79048664834312,89.16464647080474,29.70738168586024,29.70738168586024,2.994131079547259,2.994131079547259,29.857885851997214,14.878791878337895,161.9081141415029,72.17390887847223,151.54061519806547,69.53051084651405,30.829444878103118,30.829444878103118,6.244002529824911,6.244002529824911,31.45540079357531,13.08177805873258
270,29,168050.21067679516,643,114.67477967699908,174.18058782461912,41.84016029215623,133.2479630340577,158.81357051433574,-18.573183357058625,18.573183357058625,15.367017310283387,15.367017310283387,24.106189268100188,17.908259944831677,168050.21067679516,139.12742294976073,39.81219709334732,155.57843359221212,37.42329074413221,-24.452643272761648,24.452643272761648,18.602154232407003,18.602154232407003,30.724125782700362,11.197593084447194,132.6583652058677,174.8969333544002,158.21214226286955,167.56479570483882,-17.98358552886863,17.98358552886863,15.968445561749576,15.968445561749576,24.049960543266863,18.14987219126868,133.00947759567805,90.33749047092896,159.83562050209082,87.01558889104359,-18.33469791867897,18.33469791867897,14.344967322528305,14.344967322528305,23.279588382392326,18.629215254855406
271,43,504128.3834387279,72,163.23525590070355,132.48895299246436,22.720041290465055,160.212636570609,132.31038703088745,3.0226193300945567,3.0226193300945567,0.17856596157690774,0.17856596157690774,3.0278892676739604,21.095679638087624,504128.3834387279,160.8124477454582,8.529503251298927,134.22215560889737,8.017695665676282,2.422808155245349,2.422808155245349,-1.7332026164330046,1.7332026164330046,2.9789244144042297,19.86246684360636,161.51103659819353,8.21092807080949,134.34480639147705,7.784205217885664,1.724219302510022,1.724219302510022,-1.8558533990126875,1.8558533990126875,2.533204303204756,20.19305925107136,161.04790686673277,8.250223090055867,133.97364273026517,7.8869361661409,2.1873490339707757,2.1873490339707757,-1.4846897378008066,1.4846897378008066,2.643633751854427,20.202569179538408
272,17,141645.66009767278,1002,133.24743320259614,132.30606326847834,23.715303382124006,144.16640526713857,131.54276000773706,-10.91897206454243,10.91897206454243,0.7633032607412815,0.7633032607412815,10.945619343560065,19.170591611571833,141645.66009767278,145.8127124234309,94.6285583156233,144.6150038720047,88.95042999612293,-12.565279220834753,12.565279220834753,-12.308940603526366,12.308940603526366,17.58966346121158,6.312411307196738,144.03389654175984,243.6731765656114,131.97005712082643,232.7053823719042,-10.786463339163703,10.786463339163703,0.33600614765191494,0.33600614765191494,10.791695487660059,18.790749587678217,140.47407685635764,166.65442982695978,132.6039770237546,160.58671546480917,-7.226643653761499,7.226643653761499,-0.2979137552762552,0.2979137552762552,7.232781698906317,19.437823318966206
273,464,771256.9859028073,45,128.82825369421138,134.58244003554177,25.385166158750827,132.5991952324962,133.9065019420359,-3.7709415382848306,3.7709415382848306,0.675938093505863,0.675938093505863,3.831043251049811,22.99302224279201,771256.9859028073,132.6047016624267,4.367525765261225,135.01273380428262,4.105455073545078,-3.776447968215308,3.776447968215308,-0.430293768740853,0.430293768740853,3.800883053193657,22.22283113250575,131.90772882906825,6.986009197289856,135.28242924346574,6.986009197289856,-3.079475134856864,3.079475134856864,-0.6999892079239771,0.6999892079239771,3.15802976512441,22.560690922034635,132.44380725480502,6.579578386099358,135.00649905222886,6.579578386099358,-3.6155535605936393,3.6155535605936393,-0.4240590166870959,0.4240590166870959,3.640337017249223,22.345321499652528
274,430,631226.3658659171,729,185.2079202627899,122.81246331607446,45.42709896571456,158.43568742688984,138.53047949901682,26.77223283590007,26.77223283590007,-15.718016182942364,15.718016182942364,31.04526507773583,15.004826599712134,631226.3658659171,154.6223904432798,50.45672311703562,145.5854944553492,47.429098544288365,30.5855298195101,30.5855298195101,-22.773031139274735,22.773031139274735,38.13247410817345,7.297432276642834,157.09714036063144,138.5246143704916,134.36683673765117,130.93872229169133,28.11077990215847,28.11077990215847,-11.554373421576713,11.554373421576713,30.392753936963906,17.755388802908975,158.84069078053471,94.37238589011798,142.62034205460466,89.51834863223691,26.367229482255198,26.367229482255198,-19.807878738530206,19.807878738530206,32.97852105068122,12.448598907371268
275,265,17213.03280141151,523,147.97448337676352,135.142020615867,15.005561522987296,150.2921258302892,140.40466654553174,-2.3176424535256785,2.3176424535256785,-5.262645929664728,5.262645929664728,5.7503833544730965,9.812811173099288,17213.03280141151,151.67103166616013,23.38378752558871,145.92933932623876,21.980657767198394,-3.696548289396617,3.696548289396617,-10.78731871037175,10.78731871037175,11.40310107887225,5.020832051702161,150.9851634435214,56.76715418951087,143.72992273038435,56.76715418951087,-3.0106800667578852,3.0106800667578852,-8.587902114517334,8.587902114517334,9.1003437953137,6.719327959405073,151.33245293598634,51.955798932629996,144.32814444485157,51.955798932629996,-3.3579695592228234,3.3579695592228234,-9.186123828984563,9.186123828984563,9.780635488663563,6.279298847014416
