,sample,genome_position,time,true_location_0,true_location_1,true_dist_to_center,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,midpoint_abs_error,midpoint_dist_to_center,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_error_0,arg_abs_error_0,arg_abs_error,arg_dist_to_center,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_0_abs_error,window_0_dist_to_center,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0,window_100_abs_error,window_100_dist_to_center
0,292,32585.065282054627,988,16.5594781238271,1000000.0,34.36082796605908,10.016308161509414,991716.3125,6.543169962317684,6.543169962317684,6.543169962317684,40.90399792837676,32585.065282054627,40.97389966008424,103.72054554161637,-24.414421536257144,24.414421536257144,24.414421536257144,9.946406429801932,10.450156731981899,430.6152116309029,993681.0300034033,430.6152116309029,6.109321391845199,6.109321391845199,6.109321391845199,40.470149357904276,23.590570456107802,234.2300859969375,996489.7260270421,234.2300859969375,-7.0310923322807035,7.0310923322807035,7.0310923322807035,27.329735633778373
1,295,14832.446024553692,947,69.9415572578782,1000000.0,19.021251167992027,71.55191164317911,981454.9479166666,-1.6103543853009086,1.6103543853009086,1.6103543853009086,20.631605553292935,14832.446024553692,62.44974315762479,118.77240685969313,7.491814100253414,7.491814100253414,7.491814100253414,11.529437067738613,74.399414423778,257.2557807799152,986446.540271186,257.2557807799152,-4.457857165899796,4.457857165899796,4.457857165899796,23.479108333891823,67.88510844308628,158.77404762113252,991018.7018356428,158.77404762113252,2.0564488147919207,2.0564488147919207,2.0564488147919207,16.964802353200106
2,416,491296.4241474037,568,37.40738871246549,1000000.0,13.512917377420685,39.29630940829677,1000000.0,-1.8889206958312812,1.8889206958312812,1.8889206958312812,11.623996681589404,491296.4241474037,42.99321048604709,86.2697263564089,-5.5858217735816,5.5858217735816,5.5858217735816,7.927095603839085,35.62912869542357,240.33802274381603,1000000.0000000249,240.33802274381603,1.778260017041923,1.778260017041923,1.778260017041923,15.291177394462608,42.99321048616678,86.2697263564089,985021.5933499293,86.2697263564089,-5.585821773701291,5.585821773701291,5.585821773701291,7.927095603719394
3,334,810618.7891977247,70,20.936930664295787,1000000.0,29.98337542559039,21.563585979251922,1000000.0,-0.6266553149561354,0.6266553149561354,0.6266553149561354,29.356720110634253,810618.7891977247,25.14370670634149,9.597032864585469,-4.206776042045703,4.206776042045703,4.206776042045703,25.776599383544685,22.887326172440353,17.938064004230945,999982.2246678547,17.938064004230945,-1.9503955081445667,1.9503955081445667,1.9503955081445667,28.03297991744582,24.875892640512614,9.675869219060862,999091.5041960978,9.675869219060862,-3.9389619762168273,3.9389619762168273,3.9389619762168273,26.04441344937356
4,266,490085.5818969966,155,49.528753118885625,1000000.0,1.39155297100055,58.63904560443568,985734.5753205128,-9.110292485550055,9.110292485550055,9.110292485550055,7.718739514549505,490085.5818969966,53.89925316588322,19.00089292675173,-4.3705000469975985,4.3705000469975985,4.3705000469975985,2.9789470759970484,56.10916413496845,21.593414408448613,965843.0888559204,21.593414408448613,-6.580411016082827,6.580411016082827,6.580411016082827,5.188858045082277,53.8992531658856,19.00089292675173,966573.90310247,19.00089292675173,-4.370500046999972,4.370500046999972,4.370500046999972,2.9789470759994217
5,127,952399.2311419316,1526,88.38492466054478,1000000.0,37.46461857065861,74.7576175762661,986606.3512731482,13.627307084278684,13.627307084278684,13.627307084278684,23.837311486379924,952399.2311419316,60.298686724175894,189.95240098583312,28.08623793636889,28.08623793636889,28.08623793636889,9.37838063428972,72.90895258041984,397.34853571397144,989747.3677466792,397.34853571397144,15.475972080124947,15.475972080124947,15.475972080124947,21.98864649053366,59.70587948772926,196.31138387817884,993980.5694850994,196.31138387817884,28.67904517281552,28.67904517281552,28.67904517281552,8.785573397843088
6,184,44556.38245043303,1761,94.25818850044674,1000000.0,43.33788241056056,76.13023699961195,1000000.0,18.127951500834783,18.127951500834783,18.127951500834783,25.209930909725777,44556.38245043303,60.03885581233793,266.72333890945237,34.21933268810881,34.21933268810881,34.21933268810881,9.118549722451753,73.30824226544047,778.7993643514546,1000000.0000025962,778.7993643514546,20.949946235006266,20.949946235006266,20.949946235006266,22.387936175554294,64.35264403944923,371.3939689893711,992388.8643047189,371.3939689893711,29.905544460997504,29.905544460997504,29.905544460997504,13.432337949563056
7,71,603190.610968185,781,8.953027887082293,1000000.0,41.96727820280388,10.016308161509414,991716.3125,-1.0632802744271217,1.0632802744271217,1.0632802744271217,40.90399792837676,603190.610968185,31.825049285437455,113.01492672985508,-22.872021398355162,22.872021398355162,22.872021398355162,19.09525680444872,10.323633382846767,249.70929045476188,995791.9094972538,249.70929045476188,-1.3706054957644742,1.3706054957644742,1.3706054957644742,40.59667270703941,31.82504928570067,113.01492672985508,991218.7458406789,113.01492672985508,-22.872021398618376,22.872021398618376,22.872021398618376,19.095256804185507
8,215,283618.2179067152,1382,18.139565388536425,1000000.0,32.78074070134975,10.016308161509414,991716.3125,8.123257227027011,8.123257227027011,8.123257227027011,40.90399792837676,283618.2179067152,42.97246867601784,177.0818469762906,-24.832903287481415,24.832903287481415,24.832903287481415,7.947837413868335,10.449237497626362,587.7538924725942,993998.9473518739,587.7538924725942,7.690327890910064,7.690327890910064,7.690327890910064,40.47106859225981,40.64181701185102,181.67971342873398,994141.4006730496,181.67971342873398,-22.502251623314592,22.502251623314592,22.502251623314592,10.278489078035157
9,134,456831.15105830564,1404,97.76075678427176,1000000.0,46.84045069438559,79.54902233421876,1000000.0,18.211734450053,18.211734450053,18.211734450053,28.628716244332587,456831.15105830564,60.999545987830516,167.48225449458715,36.76121079644125,36.76121079644125,36.76121079644125,10.07923989794434,78.81440761276629,532.2298915172198,999999.9999975102,532.2298915172198,18.946349171505474,18.946349171505474,18.946349171505474,27.894101522880113,60.999545987209146,167.48225449458715,991203.5470650326,167.48225449458715,36.76121079706262,36.76121079706262,36.76121079706262,10.07923989732297
10,155,661846.3200523511,272,45.542864738474115,1000000.0,5.37744135141206,58.31205394197563,955589.4805372806,-12.769189203501512,12.769189203501512,12.769189203501512,7.391747852089452,661846.3200523511,53.724212128352065,35.07639836998337,-8.18134738987795,8.18134738987795,8.18134738987795,2.8039060384658896,58.75769481352941,59.559414210521176,971142.9294291401,59.559414210521176,-13.214830075055296,13.214830075055296,13.214830075055296,7.837388723643237,53.58463794000052,35.3654748216705,972642.3643618448,35.3654748216705,-8.041773201526404,8.041773201526404,8.041773201526404,2.664331850114344
